stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
"1272_24","24","Dubranec, centar",,45.611740,15.965412,,,0,1272
"1272",,"Dubranec, centar",,45.611784,15.965420,,,1,
"1273_23","23","Dubranec,put za Gust",,45.606344,15.967375,,,0,1273
"1273_24","24","Dubranec,put za Gust",,45.606270,15.967305,,,0,1273
"1273",,"Dubranec,put za Gust",,45.606307,15.967340,,,1,
"1274_23","23","Prvonožina",,45.598592,15.964620,,,0,1274
"1274_24","24","Prvonožina",,45.598509,15.964663,,,0,1274
"1274",,"Prvonožina",,45.598551,15.964641,,,1,
"1275_23","23","Jerebić",,45.587550,15.963010,,,0,1275
"1275_24","24","Jerebić",,45.587405,15.962783,,,0,1275
"1275",,"Jerebić",,45.587478,15.962896,,,1,
"1276_23","23","Cerovski - škola",,45.583161,15.953397,,,0,1276
"1276_24","24","Cerovski - škola",,45.583093,15.953186,,,0,1276
"1276",,"Cerovski - škola",,45.583127,15.953291,,,1,
"1277_23","23","Cerovski - selo",,45.575368,15.943638,,,0,1277
"1277_24","24","Cerovski - selo",,45.575327,15.943599,,,0,1277
"1277",,"Cerovski - selo",,45.575347,15.943619,,,1,
"1278_23","23","Žužić Brdo",,45.567115,15.945480,,,0,1278
"1278_24","24","Žužić Brdo",,45.567085,15.945371,,,0,1278
"1278",,"Žužić Brdo",,45.567100,15.945426,,,1,
"1286_23","23","Vukomerić I",,45.620208,15.950570,,,0,1286
"1286_24","24","Vukomerić I",,45.620151,15.950509,,,0,1286
"1286",,"Vukomerić I",,45.620179,15.950539,,,1,
"1287_23","23","Vukomerić, okretište",,45.615571,15.948520,,,0,1287
"1287_24","24","Vukomerić, okretište",,45.615571,15.948520,,,0,1287
"1287",,"Vukomerić, okretište",,45.615571,15.948520,,,1,
"1288_23","23","Sisačka-nadv.-sjever",,45.754450,15.960887,,,0,1288
"1288_24","24","Sisačka-nadv.-sjever",,45.753878,15.962116,,,0,1288
"1288",,"Sisačka-nadv.-sjever",,45.754164,15.961502,,,1,
"1289_23","23","Gradska-Malomlačka",,45.733669,15.976288,,,0,1289
"1289_24","24","Gradska-Malomlačka",,45.733938,15.976028,,,0,1289
"1289",,"Gradska-Malomlačka",,45.733804,15.976158,,,1,
"1290_23","23","Malomlačka-Igrališna",,45.729440,15.976912,,,0,1290
"1290_24","24","Malomlačka-Igrališna",,45.730025,15.976127,,,0,1290
"1290",,"Malomlačka-Igrališna",,45.729732,15.976519,,,1,
"1291_23","23","Malomlačka 30",,45.726697,15.980633,,,0,1291
"1291_24","24","Malomlačka 30",,45.726530,15.980898,,,0,1291
"1291_25","25","Malomlačka 30",,45.726704,15.980637,,,0,1291
"1291",,"Malomlačka 30",,45.726644,15.980723,,,1,
"1292_21","21","Odra-Malomlačka",,45.729994,15.986005,,,0,1292
"1292_23","23","Odra-Malomlačka",,45.730036,15.986194,,,0,1292
"1292_24","24","Odra-Malomlačka",,45.730001,15.986056,,,0,1292
"1292",,"Odra-Malomlačka",,45.730011,15.986085,,,1,
"1293_21","21","Odra-Svetog Izidora",,45.729773,15.993341,,,0,1293
"1293_22","22","Odra-Svetog Izidora",,45.729874,15.992315,,,0,1293
"1293_23","23","Odra-Svetog Izidora",,45.729920,15.992351,,,0,1293
"1293_24","24","Odra-Svetog Izidora",,45.729816,15.993328,,,0,1293
"1293",,"Odra-Svetog Izidora",,45.729845,15.992834,,,1,
"1294_23","23","Odranska - Đačka",,45.731088,15.996933,,,0,1294
"1294_24","24","Odranska - Đačka",,45.731224,15.997683,,,0,1294
"1294",,"Odranska - Đačka",,45.731156,15.997308,,,1,
"1295_21","21","Lukav.-put za Dubra.",,45.702401,15.990123,,,0,1295
"1295_22","22","Lukav.-put za Dubra.",,45.702425,15.990176,,,0,1295
"1295",,"Lukav.-put za Dubra.",,45.702413,15.990150,,,1,
"1296_21","21","Lukav.-Školska-Lužec",,45.699903,15.997088,,,0,1296
"1296_22","22","Lukav.-Školska-Lužec",,45.700148,15.996599,,,0,1296
"1296",,"Lukav.-Školska-Lužec",,45.700025,15.996843,,,1,
"1297_21","21","Kolodvorska 48",,45.713498,16.060430,,,0,1297
"1297_22","22","Kolodvorska 48",,45.713866,16.060799,,,0,1297
"1297",,"Kolodvorska 48",,45.713682,16.060615,,,1,
"1331_23","23","Ščitarjevo III",,45.773145,16.117163,,,0,1331
"1331_24","24","Ščitarjevo III",,45.772994,16.117173,,,0,1331
"1331",,"Ščitarjevo III",,45.773070,16.117168,,,1,
"1333_23","23","Kalamiri",,45.876284,15.796182,,,0,1333
"1333_24","24","Kalamiri",,45.876907,15.796755,,,0,1333
"1333",,"Kalamiri",,45.876595,15.796468,,,1,
"1334_23","23","Kupljenska",,45.875498,15.795780,,,0,1334
"1334_24","24","Kupljenska",,45.874089,15.794798,,,0,1334
"1334",,"Kupljenska",,45.874793,15.795289,,,1,
"1335_23","23","Trg dr. Tuđmana",,45.868980,15.794230,,,0,1335
"1335_24","24","Trg dr. Tuđmana",,45.869270,15.794235,,,0,1335
"1335",,"Trg dr. Tuđmana",,45.869125,15.794232,,,1,
"1337_23","23","Gajeva",,45.865969,15.793529,,,0,1337
"1337_24","24","Gajeva",,45.865221,15.792740,,,0,1337
"1337",,"Gajeva",,45.865595,15.793135,,,1,
"1345_23","23","Miroševečka 137",,45.867699,16.037313,,,0,1345
"1345_24","24","Miroševečka 137",,45.867921,16.037168,,,0,1345
"1345",,"Miroševečka 137",,45.867810,16.037240,,,1,
"1347_23","23","Knežija",,45.788807,15.945608,,,0,1347
"1347_24","24","Knežija",,45.787297,15.946516,,,0,1347
"1347",,"Knežija",,45.788052,15.946062,,,1,
"1348_23","23","Blaža Trogiranina",,45.791676,15.944850,,,0,1348
"1348_24","24","Blaža Trogiranina",,45.790753,15.944862,,,0,1348
"1348",,"Blaža Trogiranina",,45.791214,15.944856,,,1,
"1350_21","21","Zrak. tehnička škola",,45.734279,16.069914,,,0,1350
"1350_22","22","Zrak. tehnička škola",,45.734462,16.070726,,,0,1350
"1350",,"Zrak. tehnička škola",,45.734370,16.070320,,,1,
"1351_23","23","Oborovo-Brezinska",,45.908621,15.879501,,,0,1351
"1351_24","24","Oborovo-Brezinska",,45.908759,15.879721,,,0,1351
"1351",,"Oborovo-Brezinska",,45.908690,15.879611,,,1,
"1355_24","24","Ljubijska-Hrv.Prolj.",,45.827188,16.043899,,,0,1355
"1355_32","32","Ljubijska-Hrv.Prolj.",,45.827163,16.043975,,,0,1355
"1355",,"Ljubijska-Hrv.Prolj.",,45.827176,16.043937,,,1,
"1363_21","21","Petrova 116",,45.819850,16.003754,,,0,1363
"1363",,"Petrova 116",,45.819850,16.003754,,,1,
"1375_1","1","Sveučilišna al.",,45.799814,15.971155,,,0,1375
"1375_2","2","Sveučilišna al.",,45.799789,15.969352,,,0,1375
"1375",,"Sveučilišna al.",,45.799802,15.970253,,,1,
"1376_24","24","Zelengaj 53",,45.830901,15.965987,,,0,1376
"1376",,"Zelengaj 53",,45.830901,15.965987,,,1,
"1377_24","24","Zelengaj,bolnica",,45.826266,15.966330,,,0,1377
"1377",,"Zelengaj,bolnica",,45.826266,15.966330,,,1,
"1383_22","22","Vikend naselje",,45.660765,15.915299,,,0,1383
"1383_23","23","Vikend naselje",,45.661230,15.915945,,,0,1383
"1383",,"Vikend naselje",,45.660998,15.915622,,,1,
"1384_23","23","Čakovica",,45.656692,15.913068,,,0,1384
"1384_24","24","Čakovica",,45.656386,15.912908,,,0,1384
"1384",,"Čakovica",,45.656539,15.912988,,,1,
"1385_23","23","G.Trpuci,okretište",,45.649756,15.909155,,,0,1385
"1385_24","24","G.Trpuci,okretište",,45.649822,15.908910,,,0,1385
"1385",,"G.Trpuci,okretište",,45.649789,15.909033,,,1,
"1387_23","23","Sv. Leopolda Mandića",,45.830657,16.041589,,,0,1387
"1387_24","24","Sv. Leopolda Mandića",,45.829878,16.042134,,,0,1387
"1387",,"Sv. Leopolda Mandića",,45.830267,16.041861,,,1,
"1388_23","23","Kustošijansk-Krvarić",,45.836280,15.920811,,,0,1388
"1388_24","24","Kustošijansk-Krvarić",,45.836978,15.919376,,,0,1388
"1388",,"Kustošijansk-Krvarić",,45.836629,15.920094,,,1,
"1389_21","21","Trg Dr. Tuđmana",,45.869631,15.794963,,,0,1389
"1389_22","22","Trg Dr. Tuđmana",,45.869669,15.794819,,,0,1389
"1389_25","25","Trg Dr. Tuđmana",,45.869669,15.794819,,,0,1389
"1389",,"Trg Dr. Tuđmana",,45.869657,15.794867,,,1,
"1390_23","23","Štuglenica",,45.854119,16.081217,,,0,1390
"1390",,"Štuglenica",,45.854119,16.081217,,,1,
"1391_24","24","Senščak II. odvojak",,45.856625,16.079532,,,0,1391
"1391",,"Senščak II. odvojak",,45.856625,16.079532,,,1,
"1392_24","24","Senščak I. odvojak",,45.854598,16.078210,,,0,1392
"1392",,"Senščak I. odvojak",,45.854598,16.078210,,,1,
"1393_21","21","Novoselečki put",,45.853937,16.081137,,,0,1393
"1393",,"Novoselečki put",,45.853937,16.081137,,,1,
"1395_23","23","Glavna",,45.824698,16.131593,,,0,1395
"1395",,"Glavna",,45.824698,16.131593,,,1,
"1396_23","23","Letnička",,45.830294,16.132518,,,0,1396
"1396",,"Letnička",,45.830294,16.132518,,,1,
"1400_23","23","Trnava I-trgovina",,45.812200,16.060585,,,0,1400
"1400_24","24","Trnava I-trgovina",,45.811702,16.060459,,,0,1400
"1400",,"Trnava I-trgovina",,45.811951,16.060522,,,1,
"1401_21","21","Ljudevita Posavskog",,45.821106,16.103338,,,0,1401
"1401_23","23","Ljudevita Posavskog",,45.822041,16.101144,,,0,1401
"1401_24","24","Ljudevita Posavskog",,45.821965,16.101089,,,0,1401
"1401",,"Ljudevita Posavskog",,45.821704,16.101857,,,1,
"1402_21","21","Jelkovečka",,45.819471,16.117484,,,0,1402
"1402_22","22","Jelkovečka",,45.819514,16.120101,,,0,1402
"1402_26","26","Jelkovečka",,45.819521,16.116846,,,0,1402
"1402",,"Jelkovečka",,45.819502,16.118144,,,1,
"1403_21","21","Ivice Lovinčića",,45.819144,16.124910,,,0,1403
"1403_22","22","Ivice Lovinčića",,45.818988,16.125885,,,0,1403
"1403",,"Ivice Lovinčića",,45.819066,16.125397,,,1,
"1404_23","23","Ferde Kocha",,45.818315,16.129803,,,0,1404
"1404_24","24","Ferde Kocha",,45.818178,16.130006,,,0,1404
"1404",,"Ferde Kocha",,45.818246,16.129904,,,1,
"1405_21","21","Sel.-Puđak Kate okr.",,45.815817,16.134339,,,0,1405
"1405",,"Sel.-Puđak Kate okr.",,45.815817,16.134339,,,1,
"1406_23","23","Nova cesta",,45.813554,16.119161,,,0,1406
"1406_24","24","Nova cesta",,45.814353,16.119257,,,0,1406
"1406",,"Nova cesta",,45.813954,16.119209,,,1,
"1407_23","23","Pirinova",,45.810544,16.118488,,,0,1407
"1407_24","24","Pirinova",,45.810095,16.118637,,,0,1407
"1407",,"Pirinova",,45.810320,16.118563,,,1,
"1408_23","23","Savska - Metro",,45.804810,16.119288,,,0,1408
"1408_24","24","Savska - Metro",,45.805202,16.119570,,,0,1408
"1408",,"Savska - Metro",,45.805006,16.119429,,,1,
"1409_23","23","Đačka - Nova",,45.735635,15.996847,,,0,1409
"1409_24","24","Đačka - Nova",,45.734744,15.996223,,,0,1409
"1409",,"Đačka - Nova",,45.735189,15.996535,,,1,
"1411_23","23","Lukavec - Kanal",,45.707252,15.992746,,,0,1411
"1411_24","24","Lukavec - Kanal",,45.707296,15.992815,,,0,1411
"1411",,"Lukavec - Kanal",,45.707274,15.992781,,,1,
"1412_23","23","Markuševec",,45.658917,15.964960,,,0,1412
"1412_24","24","Markuševec",,45.658901,15.964248,,,0,1412
"1412",,"Markuševec",,45.658909,15.964604,,,1,
"1413_21","21","Turopolj.-Markulini",,45.659959,15.956443,,,0,1413
"1413_22","22","Turopolj.-Markulini",,45.659979,15.956957,,,0,1413
"1413",,"Turopolj.-Markulini",,45.659969,15.956700,,,1,
"1414_21","21","Dragonožec-kapela",,45.660921,15.948639,,,0,1414
"1414_22","22","Dragonožec-kapela",,45.660767,15.949612,,,0,1414
"1414",,"Dragonožec-kapela",,45.660844,15.949125,,,1,
"1416_23","23","Dobrodolska",,45.854354,16.111641,,,0,1416
"1416",,"Dobrodolska",,45.854354,16.111641,,,1,
"1417_23","23","Dobrodol-Šimunč.",,45.854682,16.108417,,,0,1417
"1417_24","24","Dobrodol-Šimunč.",,45.854579,16.108569,,,0,1417
"1417",,"Dobrodol-Šimunč.",,45.854630,16.108493,,,1,
"1418_23","23","Grahovec",,45.858175,16.106968,,,0,1418
"1418_24","24","Grahovec",,45.858139,16.106966,,,0,1418
"1418",,"Grahovec",,45.858157,16.106967,,,1,
"1419_23","23","Šiletići",,45.866482,16.097321,,,0,1419
"1419_24","24","Šiletići",,45.866165,16.097175,,,0,1419
"1419",,"Šiletići",,45.866324,16.097248,,,1,
"1420_23","23","Mudifaji",,45.870070,16.096255,,,0,1420
"1420_24","24","Mudifaji",,45.869925,16.096023,,,0,1420
"1420",,"Mudifaji",,45.869998,16.096139,,,1,
"1421_23","23","Šimunčevec-druš. dom",,45.878178,16.091720,,,0,1421
"1421_24","24","Šimunčevec-druš. dom",,45.878182,16.091729,,,0,1421
"1421",,"Šimunčevec-druš. dom",,45.878180,16.091724,,,1,
"1422_23","23","Žukčićeva 19",,45.849320,16.082657,,,0,1422
"1422_24","24","Žukčićeva 19",,45.849010,16.082906,,,0,1422
"1422",,"Žukčićeva 19",,45.849165,16.082782,,,1,
"1424_21","21","Mije Haleuša",,45.801730,16.101581,,,0,1424
"1424_22","22","Mije Haleuša",,45.801566,16.100767,,,0,1424
"1424",,"Mije Haleuša",,45.801648,16.101174,,,1,
"1426_23","23","Vugrovečka-Vukasi",,45.891721,16.098832,,,0,1426
"1426_24","24","Vugrovečka-Vukasi",,45.891730,16.098452,,,0,1426
"1426",,"Vugrovečka-Vukasi",,45.891726,16.098642,,,1,
"1428_23","23","Veslačka",,45.788886,15.955104,,,0,1428
"1428_24","24","Veslačka",,45.788497,15.954769,,,0,1428
"1428",,"Veslačka",,45.788691,15.954937,,,1,
"1464_23","23","Sarajevsk-Vatikanska",,45.769325,16.005381,,,0,1464
"1464_24","24","Sarajevsk-Vatikanska",,45.767603,16.005751,,,0,1464
"1464",,"Sarajevsk-Vatikanska",,45.768464,16.005566,,,1,
"1465_22","22","Sarajevsk-Ukrajinska",,45.773268,16.002605,,,0,1465
"1465_23","23","Sarajevsk-Ukrajinska",,45.774548,16.003668,,,0,1465
"1465_24","24","Sarajevsk-Ukrajinska",,45.772531,16.003828,,,0,1465
"1465",,"Sarajevsk-Ukrajinska",,45.773449,16.003367,,,1,
"1466_23","23","Miroševečka 218",,45.878590,16.033263,,,0,1466
"1466_24","24","Miroševečka 218",,45.878918,16.033075,,,0,1466
"1466_28","28","Miroševečka 218",,45.878918,16.033075,,,0,1466
"1466",,"Miroševečka 218",,45.878809,16.033137,,,1,
"1495_22","22","Tomislavov dom",,45.897966,15.946613,,,0,1495
"1495_26","26","Tomislavov dom",,45.897966,15.946613,,,0,1495
"1495",,"Tomislavov dom",,45.897966,15.946613,,,1,
"1501_24","24","Zelengaj 65",,45.833030,15.965143,,,0,1501
"1501",,"Zelengaj 65",,45.833030,15.965143,,,1,
"1502_23","23","Tumbri",,45.677709,15.867649,,,0,1502
"1502_24","24","Tumbri",,45.677586,15.867030,,,0,1502
"1502",,"Tumbri",,45.677647,15.867340,,,1,
"1518_23","23","D.Mandića-Međašni kl",,45.834445,15.892167,,,0,1518
"1518",,"D.Mandića-Međašni kl",,45.834445,15.892167,,,1,
"1519_23","23","Donji Borčec",,45.836830,15.888657,,,0,1519
"1519_24","24","Donji Borčec",,45.836830,15.888657,,,0,1519
"1519",,"Donji Borčec",,45.836830,15.888657,,,1,
"1520_21","21","Letnička - škola",,45.830595,16.135979,,,0,1520
"1520_25","25","Letnička - škola",,45.830595,16.135979,,,0,1520
"1520",,"Letnička - škola",,45.830595,16.135979,,,1,
"1521_24","24","Leskovec - Primorska",,45.829335,16.142141,,,0,1521
"1521",,"Leskovec - Primorska",,45.829335,16.142141,,,1,
"1522_24","24","Popovečka -Leskovec",,45.828565,16.144915,,,0,1522
"1522",,"Popovečka -Leskovec",,45.828565,16.144915,,,1,
"1525_21","21","Budenečka 34",,45.834699,16.179151,,,0,1525
"1525_22","22","Budenečka 34",,45.834716,16.179160,,,0,1525
"1525",,"Budenečka 34",,45.834707,16.179156,,,1,
"1526_23","23","Treščak",,45.841349,15.935961,,,0,1526
"1526_24","24","Treščak",,45.841428,15.935919,,,0,1526
"1526",,"Treščak",,45.841388,15.935940,,,1,
"1527_23","23","Vida Ročića 117",,45.882067,16.028602,,,0,1527
"1527_24","24","Vida Ročića 117",,45.882066,16.028378,,,0,1527
"1527",,"Vida Ročića 117",,45.882066,16.028490,,,1,
"1552_21","21","Kampus fakultet",,45.811220,16.042063,,,0,1552
"1552_22","22","Kampus fakultet",,45.811220,16.042063,,,0,1552
"1552",,"Kampus fakultet",,45.811220,16.042063,,,1,
"1553_22","22","Kampus - restoran",,45.813257,16.041561,,,0,1553
"1553",,"Kampus - restoran",,45.813257,16.041561,,,1,
"1554_24","24","Getaldićeva-Gospića",,45.803408,16.027733,,,0,1554
"1554",,"Getaldićeva-Gospića",,45.803408,16.027733,,,1,
"1555_23","23","Čavićeva-Gospića",,45.801525,16.031568,,,0,1555
"1555",,"Čavićeva-Gospića",,45.801525,16.031568,,,1,
"1557_23","23","Vrhovec 196",,45.831004,15.948421,,,0,1557
"1557_24","24","Vrhovec 196",,45.831178,15.948578,,,0,1557
"1557",,"Vrhovec 196",,45.831091,15.948499,,,1,
"1559_23","23","Kosirnikova-Jelenov.",,45.818716,15.954392,,,0,1559
"1559_24","24","Kosirnikova-Jelenov.",,45.818823,15.954327,,,0,1559
"1559",,"Kosirnikova-Jelenov.",,45.818769,15.954359,,,1,
"1560_23","23","Jelenovac 8",,45.823831,15.953187,,,0,1560
"1560",,"Jelenovac 8",,45.823831,15.953187,,,1,
"1561_23","23","Jelenovac-Šercerova",,45.829761,15.952569,,,0,1561
"1561",,"Jelenovac-Šercerova",,45.829761,15.952569,,,1,
"1562_24","24","Šercerova 84",,45.828147,15.955359,,,0,1562
"1562",,"Šercerova 84",,45.828147,15.955359,,,1,
"1563_21","21","Šercerova-Šer.prečac",,45.825698,15.957695,,,0,1563
"1563",,"Šercerova-Šer.prečac",,45.825698,15.957695,,,1,
"1564_23","23","Šercerova 31",,45.825201,15.958384,,,0,1564
"1564",,"Šercerova 31",,45.825201,15.958384,,,1,
"1565_24","24","Kosirnikova-SRC Jel",,45.821571,15.956238,,,0,1565
"1565",,"Kosirnikova-SRC Jel",,45.821571,15.956238,,,1,
"1567_24","24","Žensko sedlo",,45.895544,15.940398,,,0,1567
"1567",,"Žensko sedlo",,45.895544,15.940398,,,1,
"1571_23","23","Radnička 182",,45.794708,16.022804,,,0,1571
"1571_24","24","Radnička 182",,45.794074,16.023307,,,0,1571
"1571",,"Radnička 182",,45.794391,16.023056,,,1,
"1615_21","21","Staro okretište",,45.716029,15.822521,,,0,1615
"1615_24","24","Staro okretište",,45.716785,15.822071,,,0,1615
"1615",,"Staro okretište",,45.716407,15.822296,,,1,
"1616_21","21","Željeznička stanica",,45.713794,15.816907,,,0,1616
"1616_22","22","Željeznička stanica",,45.713772,15.816828,,,0,1616
"1616",,"Željeznička stanica",,45.713783,15.816868,,,1,
"1617_24","24","Kosirnikova 9",,45.817042,15.953991,,,0,1617
"1617",,"Kosirnikova 9",,45.817042,15.953991,,,1,
"1618_22","22","Čileanska-Peruanska",,45.818402,15.876893,,,0,1618
"1618",,"Čileanska-Peruanska",,45.818402,15.876893,,,1,
"1619_21","21","Park 101.Brigade",,45.817608,15.875368,,,0,1619
"1619_23","23","Park 101.Brigade",,45.817365,15.875244,,,0,1619
"1619",,"Park 101.Brigade",,45.817486,15.875306,,,1,
"1634_22","22","P.bolnica Jankomir",,45.806001,15.875075,,,0,1634
"1634_23","23","P.bolnica Jankomir",,45.806001,15.875075,,,0,1634
"1634_24","24","P.bolnica Jankomir",,45.806001,15.875075,,,0,1634
"1634",,"P.bolnica Jankomir",,45.806001,15.875075,,,1,
"1639_21","21","Samostan",,45.870723,15.782208,,,0,1639
"1639_22","22","Samostan",,45.871089,15.780201,,,0,1639
"1639",,"Samostan",,45.870906,15.781205,,,1,
"1640_21","21","Bregovita",,45.871888,15.773276,,,0,1640
"1640_22","22","Bregovita",,45.872716,15.773058,,,0,1640
"1640",,"Bregovita",,45.872302,15.773167,,,1,
"1641_22","22","Groblje Zaprešić",,45.875639,15.774381,,,0,1641
"1641",,"Groblje Zaprešić",,45.875639,15.774381,,,1,
"1642_23","23","Remetinečki gaj",,45.770422,15.945212,,,0,1642
"1642",,"Remetinečki gaj",,45.770422,15.945212,,,1,
"1643_24","24","Arena Zagreb",,45.772007,15.944633,,,0,1643
"1643_53","53","Arena Zagreb",,45.772334,15.944799,,,0,1643
"1643",,"Arena Zagreb",,45.772171,15.944716,,,1,
"1644_21","21","Klanjec",,45.732376,15.883536,,,0,1644
"1644_22","22","Klanjec",,45.731660,15.883976,,,0,1644
"1644",,"Klanjec",,45.732018,15.883756,,,1,
"1645_21","21","Demerje - škola",,45.731103,15.885931,,,0,1645
"1645_22","22","Demerje - škola",,45.730607,15.885398,,,0,1645
"1645",,"Demerje - škola",,45.730855,15.885664,,,1,
"1655_23","23","Horvatovac 40",,45.820032,15.992560,,,0,1655
"1655",,"Horvatovac 40",,45.820032,15.992560,,,1,
"1656_23","23","Horvatovac-trgovina",,45.821820,15.990874,,,0,1656
"1656",,"Horvatovac-trgovina",,45.821820,15.990874,,,1,
"1657_23","23","Horvatovac-Zelenjak",,45.823754,15.989993,,,0,1657
"1657",,"Horvatovac-Zelenjak",,45.823754,15.989993,,,1,
"1658_23","23","Horvatovac - PMF",,45.826262,15.988035,,,0,1658
"1658",,"Horvatovac - PMF",,45.826262,15.988035,,,1,
"1659_24","24","Voćarska-sjemenište",,45.822132,15.986093,,,0,1659
"1659",,"Voćarska-sjemenište",,45.822132,15.986093,,,1,
"1660_21","21","Voćarska-društveni d",,45.818656,15.987837,,,0,1660
"1660",,"Voćarska-društveni d",,45.818656,15.987837,,,1,
"1661_21","21","Voćarska-Babonićeva",,45.817454,15.994420,,,0,1661
"1661",,"Voćarska-Babonićeva",,45.817454,15.994420,,,1,
"1662_21","21","Kozari put 1-odv.5",,45.792000,16.043171,,,0,1662
"1662_22","22","Kozari put 1-odv.5",,45.791481,16.041873,,,0,1662
"1662",,"Kozari put 1-odv.5",,45.791741,16.042522,,,1,
"1663_21","21","Kozari Putevi",,45.792681,16.047121,,,0,1663
"1663_22","22","Kozari Putevi",,45.792681,16.047121,,,0,1663
"1663",,"Kozari Putevi",,45.792681,16.047121,,,1,
"1664_21","21","Gračansko dolje",,45.861027,15.983181,,,0,1664
"1664_22","22","Gračansko dolje",,45.861200,15.982796,,,0,1664
"1664_26","26","Gračansko dolje",,45.861607,15.983143,,,0,1664
"1664_30","30","Gračansko dolje",,45.861607,15.983143,,,0,1664
"1664",,"Gračansko dolje",,45.861360,15.983066,,,1,
"1665_32","32","Sesvete-ukrcaj",,45.825770,16.108543,,,0,1665
"1665_42","42","Sesvete-ukrcaj",,45.825864,16.108209,,,0,1665
"1665_52","52","Sesvete-ukrcaj",,45.825864,16.108209,,,0,1665
"1665_62","62","Sesvete-ukrcaj",,45.825922,16.107930,,,0,1665
"1665_72","72","Sesvete-ukrcaj",,45.826093,16.107175,,,0,1665
"1665_92","92","Sesvete-ukrcaj",,45.826164,16.106927,,,0,1665
"1665",,"Sesvete-ukrcaj",,45.825946,16.107832,,,1,
"1666_23","23","Lj.Posavsk.-Kelekova",,45.817688,16.101961,,,0,1666
"1666_24","24","Lj.Posavsk.-Kelekova",,45.820573,16.101294,,,0,1666
"1666",,"Lj.Posavsk.-Kelekova",,45.819130,16.101627,,,1,
"1667_21","21","144 brigade-Lj.Posav",,45.812851,16.102944,,,0,1667
"1667",,"144 brigade-Lj.Posav",,45.812851,16.102944,,,1,
"1668_21","21","Jelkovec-vrtić",,45.812794,16.108915,,,0,1668
"1668_22","22","Jelkovec-vrtić",,45.812912,16.107286,,,0,1668
"1668",,"Jelkovec-vrtić",,45.812853,16.108101,,,1,
"1669_24","24","Jelkovec-tržnica",,45.812274,16.114813,,,0,1669
"1669_28","28","Jelkovec-tržnica",,45.812872,16.114021,,,0,1669
"1669",,"Jelkovec-tržnica",,45.812573,16.114417,,,1,
"1670_22","22","Rim.put-dj.igralište",,45.809764,16.112755,,,0,1670
"1670_23","23","Rim.put-dj.igralište",,45.810427,16.114843,,,0,1670
"1670_27","27","Rim.put-dj.igralište",,45.810460,16.114849,,,0,1670
"1670",,"Rim.put-dj.igralište",,45.810217,16.114149,,,1,
"1671_21","21","Rimski put-bazen",,45.809829,16.105898,,,0,1671
"1671_22","22","Rimski put-bazen",,45.809920,16.101963,,,0,1671
"1671",,"Rimski put-bazen",,45.809875,16.103931,,,1,
"1672_22","22","Lj.Posav.-Rimski put",,45.809920,16.101963,,,0,1672
"1672_24","24","Lj.Posav.-Rimski put",,45.809257,16.101029,,,0,1672
"1672",,"Lj.Posav.-Rimski put",,45.809589,16.101496,,,1,
"1673_21","21","Vrapče-želj.stanica",,45.811755,15.895267,,,0,1673
"1673_22","22","Vrapče-želj.stanica",,45.811983,15.897261,,,0,1673
"1673",,"Vrapče-želj.stanica",,45.811869,15.896264,,,1,
"1674_23","23","Hipodrom",,45.785578,15.964325,,,0,1674
"1674",,"Hipodrom",,45.785578,15.964325,,,1,
"1675_21","21","Stari Savski most",,45.783262,15.955702,,,0,1675
"1675_22","22","Stari Savski most",,45.783616,15.956102,,,0,1675
"1675",,"Stari Savski most",,45.783439,15.955902,,,1,
"1676_21","21","Južna obala 4",,45.785208,15.961288,,,0,1676
"1676",,"Južna obala 4",,45.785208,15.961288,,,1,
"1694_23","23","Hercegov gaj",,45.877067,16.018609,,,0,1694
"1694_24","24","Hercegov gaj",,45.876980,16.018216,,,0,1694
"1694",,"Hercegov gaj",,45.877024,16.018412,,,1,
"1695_21","21","Laskočica 2",,45.733650,15.977115,,,0,1695
"1695",,"Laskočica 2",,45.733650,15.977115,,,1,
"1696_21","21","Laskočica 42",,45.731890,15.982221,,,0,1696
"1696",,"Laskočica 42",,45.731890,15.982221,,,1,
"1697_23","23","Manterovčak 46",,45.822025,15.902716,,,0,1697
"1697",,"Manterovčak 46",,45.822025,15.902716,,,1,
"1698_23","23","Manterovčak 78",,45.824090,15.900157,,,0,1698
"1698",,"Manterovčak 78",,45.824090,15.900157,,,1,
"1699_24","24","Jačkovina 53",,45.819840,15.897714,,,0,1699
"1699",,"Jačkovina 53",,45.819840,15.897714,,,1,
"1700_21","21","Jačkovina 46",,45.817512,15.900204,,,0,1700
"1700",,"Jačkovina 46",,45.817512,15.900204,,,1,
"1701_23","23","Vidovčica",,45.833688,15.949490,,,0,1701
"1701_24","24","Vidovčica",,45.833469,15.949386,,,0,1701
"1701",,"Vidovčica",,45.833578,15.949438,,,1,
"1702_23","23","Vidovčica I.",,45.840534,15.952281,,,0,1702
"1702_24","24","Vidovčica I.",,45.839657,15.952263,,,0,1702
"1702",,"Vidovčica I.",,45.840096,15.952272,,,1,
"1703_22","22","Puškarićeva-škola",,45.761460,15.878908,,,0,1703
"1703",,"Puškarićeva-škola",,45.761460,15.878908,,,1,
"1704_21","21","Voćarska 47",,45.817180,15.990857,,,0,1704
"1704",,"Voćarska 47",,45.817180,15.990857,,,1,
